"No.","Time","Source","Destination","Protocol","Length","Info"
"1921","165.145202","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=3741 Ack=4445 Win=1025 Len=110 [TCP segment of a reassembled PDU]"
"1922","165.146680","192.168.1.29","192.168.1.13","TCP","60","8009  >  64447 [ACK] Seq=4445 Ack=3851 Win=312 Len=0"
"1923","165.147207","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=4445 Ack=3851 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"1924","165.191462","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=3851 Ack=4555 Win=1024 Len=0"
"1925","165.537989","162.159.136.234","192.168.1.13","TLSv1.2","528","Application Data"
"1926","165.579125","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=217 Ack=49585 Win=1022 Len=0"
"1927","165.610054","192.168.1.13","35.186.224.25","TCP","55","[TCP Keep-Alive] 64471  >  443 [ACK] Seq=1 Ack=1 Win=1023 Len=1"
"1928","165.626244","35.186.224.25","192.168.1.13","TCP","66","[TCP Keep-Alive ACK] 443  >  64471 [ACK] Seq=1 Ack=2 Win=261 Len=0 SLE=1 SRE=2"
"1929","166.001241","162.159.136.234","192.168.1.13","TLSv1.2","201","Application Data"
"1930","166.044918","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=217 Ack=49732 Win=1028 Len=0"
"1931","166.881360","Vodafone_77:76:30","ASRockIn_87:12:30","ARP","60","Who has 192.168.1.13? Tell 192.168.1.1"
"1932","166.881424","ASRockIn_87:12:30","Vodafone_77:76:30","ARP","42","192.168.1.13 is at d0:50:99:87:12:30"
"1933","167.334272","192.168.1.13","54.226.185.168","TLSv1.2","317","Application Data"
"1934","167.436360","54.226.185.168","192.168.1.13","TLSv1.2","87","Application Data"
"1935","167.436812","54.226.185.168","192.168.1.13","TLSv1.2","301","Application Data"
"1936","167.436978","192.168.1.13","54.226.185.168","TCP","54","54969  >  443 [ACK] Seq=790 Ack=841 Win=1022 Len=0"
"1937","169.786101","192.168.1.13","192.168.1.8","TCP","164","64568  >  8009 [PSH, ACK] Seq=2926 Ack=8924 Win=261376 Len=110 [TCP segment of a reassembled PDU]"
"1938","169.797193","192.168.1.8","192.168.1.13","TCP","164","8009  >  64568 [PSH, ACK] Seq=8924 Ack=3036 Win=19968 Len=110 [TCP segment of a reassembled PDU]"
"1939","169.847566","192.168.1.13","192.168.1.8","TCP","54","64568  >  8009 [ACK] Seq=3036 Ack=9034 Win=261120 Len=0"
"1940","170.156972","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=3851 Ack=4555 Win=1024 Len=110 [TCP segment of a reassembled PDU]"
"1941","170.165036","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=4555 Ack=3961 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"1942","170.218735","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=3961 Ack=4665 Win=1024 Len=0"
"1943","170.227726","192.168.1.13","224.0.0.251","MDNS","87","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1944","170.229234","fe80::2c:61ca:c63a:eb5d","ff02::fb","MDNS","107","Standard query 0x0000 PTR _spotify-connect._tcp.local, ""QM"" question"
"1945","170.272080","192.168.1.9","224.0.0.251","MDNS","210","Standard query response 0x0000 PTR 3d485c125b547bb8._spotify-connect._tcp.local SRV 0 0 51679 3d485c125b547bb8.local TXT A 192.168.1.9"
"1946","170.401877","162.159.136.234","192.168.1.13","TLSv1.2","136","Application Data"
"1947","170.453060","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=217 Ack=49814 Win=1027 Len=0"
"1948","170.484274","192.168.1.13","52.0.147.217","TLSv1.2","90","Application Data"
"1949","170.584711","52.0.147.217","192.168.1.13","TCP","60","443  >  54996 [ACK] Seq=1 Ack=181 Win=261 Len=0"
"1950","172.533123","192.168.1.13","239.255.255.250","SSDP","167","M-SEARCH * HTTP/1.1 "
"1951","172.585760","192.168.1.29","192.168.1.13","UDP","560","49863  >  49339 Len=518"
"1952","172.628227","192.168.1.8","192.168.1.13","UDP","561","37594  >  49339 Len=519"
"1953","172.632423","192.168.1.13","192.168.1.8","TCP","66","64572  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1954","172.634360","192.168.1.12","224.0.0.251","MDNS","264","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"1955","172.634551","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","284","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"1956","172.639440","192.168.1.8","192.168.1.13","TCP","66","8008  >  64572 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=64"
"1957","172.639670","192.168.1.13","192.168.1.8","TCP","54","64572  >  8008 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"1958","172.642484","192.168.1.13","192.168.1.8","HTTP","230","GET /ssdp/device-desc.xml HTTP/1.1 "
"1959","172.650164","192.168.1.8","192.168.1.13","TCP","60","8008  >  64572 [ACK] Seq=1 Ack=177 Win=15680 Len=0"
"1960","172.658452","192.168.1.8","192.168.1.13","HTTP/XML","1246","HTTP/1.1 200 OK "
"1961","172.674737","192.168.1.13","162.159.136.234","TLSv1.2","108","Application Data"
"1962","172.691761","162.159.136.234","192.168.1.13","TCP","60","443  >  54941 [ACK] Seq=49814 Ack=271 Win=8 Len=0"
"1963","172.710253","192.168.1.13","192.168.1.8","TCP","54","64572  >  8008 [ACK] Seq=177 Ack=1193 Win=261376 Len=0"
"1964","172.725711","192.168.1.13","192.168.1.8","TCP","54","64572  >  8008 [FIN, ACK] Seq=177 Ack=1193 Win=261376 Len=0"
"1965","172.726441","192.168.1.13","192.168.1.8","TCP","66","64573  >  8008 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"1966","172.733634","192.168.1.8","192.168.1.13","TCP","66","8008  >  64573 [SYN, ACK] Seq=0 Ack=1 Win=14600 Len=0 MSS=1460 SACK_PERM WS=64"
"1967","172.733879","192.168.1.13","192.168.1.8","TCP","54","64573  >  8008 [ACK] Seq=1 Ack=1 Win=262656 Len=0"
"1968","172.735272","192.168.1.8","192.168.1.13","TCP","60","8008  >  64572 [FIN, ACK] Seq=1193 Ack=178 Win=15680 Len=0"
"1969","172.736094","192.168.1.13","192.168.1.8","TCP","54","64572  >  8008 [ACK] Seq=178 Ack=1194 Win=261376 Len=0"
"1970","172.736858","192.168.1.13","192.168.1.8","HTTP","239","GET /apps/com.spotify.Spotify.TVv2 HTTP/1.1 "
"1971","172.739861","192.168.1.8","192.168.1.13","TCP","60","8008  >  64573 [ACK] Seq=1 Ack=186 Win=15680 Len=0"
"1972","172.749419","192.168.1.8","192.168.1.13","HTTP","98","HTTP/1.1 404 Not Found "
"1973","172.752618","192.168.1.12","224.0.0.251","MDNS","171","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"1974","172.752806","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","191","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QU"" question PTR _companion-link._tcp.local, ""QU"" question PTR _homekit._tcp.local, ""QU"" question PTR _sleep-proxy._udp.local, ""QU"" question OPT"
"1975","172.766715","192.168.49.1","192.168.1.13","UDP","402","60000  >  49339 Len=360"
"1976","172.766715","192.168.1.9","192.168.1.13","UDP","402","60000  >  49339 Len=360"
"1977","172.799505","162.159.136.234","192.168.1.13","TLSv1.2","100","Application Data"
"1978","172.804939","192.168.1.13","192.168.1.8","TCP","54","64573  >  8008 [ACK] Seq=186 Ack=45 Win=262656 Len=0"
"1979","172.805110","192.168.1.13","192.168.1.8","TCP","54","64573  >  8008 [FIN, ACK] Seq=186 Ack=45 Win=262656 Len=0"
"1980","172.811355","192.168.1.8","192.168.1.13","TCP","60","8008  >  64573 [FIN, ACK] Seq=45 Ack=187 Win=15680 Len=0"
"1981","172.811704","192.168.1.13","192.168.1.8","TCP","54","64573  >  8008 [ACK] Seq=187 Ack=46 Win=262656 Len=0"
"1982","172.852272","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=271 Ack=49860 Win=1027 Len=0"
"1983","173.116174","192.168.1.13","185.25.182.77","TLSv1.2","105","Application Data"
"1984","173.158920","192.168.1.12","224.0.0.251","MDNS","280","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QU"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QU"" question ANY iPad-di-Leonardo-2.local, ""QU"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1985","173.159174","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","300","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QU"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QU"" question ANY iPad-di-Leonardo-2.local, ""QU"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1986","173.198100","185.25.182.77","192.168.1.13","TCP","60","27025  >  54954 [ACK] Seq=76 Ack=358 Win=1025 Len=0"
"1987","173.226099","192.168.1.12","224.0.0.251","MDNS","280","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QM"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QM"" question ANY iPad-di-Leonardo-2.local, ""QM"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1988","173.226258","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","300","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QM"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QM"" question ANY iPad-di-Leonardo-2.local, ""QM"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1989","173.427148","192.168.1.13","193.59.178.125","TCP","55","[TCP Keep-Alive] 55069  >  443 [ACK] Seq=29 Ack=25 Win=1022 Len=1[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"1990","173.467204","193.59.178.125","192.168.1.13","TCP","60","[TCP Keep-Alive ACK] 443  >  55069 [ACK] Seq=25 Ack=30 Win=485 Len=0"
"1991","173.478387","162.159.136.234","192.168.1.13","TLSv1.2","298","Application Data"
"1992","173.532003","192.168.1.13","162.159.136.234","TCP","54","54941  >  443 [ACK] Seq=271 Ack=50104 Win=1026 Len=0"
"1993","173.682502","192.168.1.12","224.0.0.251","MDNS","280","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QM"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QM"" question ANY iPad-di-Leonardo-2.local, ""QM"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1994","173.682653","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","300","Standard query 0x0000 ANY iPad di Leonardo (3)._rdlink._tcp.local, ""QM"" question ANY iPad di Leonardo (3)._companion-link._tcp.local, ""QM"" question ANY iPad-di-Leonardo-2.local, ""QM"" question SRV 0 0 49153 iPad-di-Leonardo-2.local SRV 0 0 51220 iPad-di-Leonardo-2.local A 192.168.1.12 AAAA fe80::18af:509e:62d9:28ab OPT"
"1995","173.683055","192.168.1.12","224.0.0.251","MDNS","264","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"1996","173.683077","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","284","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"1997","173.725081","192.168.1.12","224.0.0.251","MDNS","665","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"1998","173.725560","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","685","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"1999","173.755580","192.168.1.12","224.0.0.251","MDNS","229","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"2000","173.756601","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","249","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"2001","174.138130","192.168.1.13","173.222.245.57","TLSv1.3","78","Application Data"
"2002","174.138195","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [FIN, ACK] Seq=1854 Ack=4449 Win=262656 Len=0"
"2003","174.141472","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [ACK] Seq=4449 Ack=1854 Win=64128 Len=0"
"2004","174.141727","173.222.245.57","192.168.1.13","TLSv1.3","78","Application Data"
"2005","174.142293","192.168.1.13","173.222.245.57","TCP","54","64570  >  443 [RST, ACK] Seq=1855 Ack=4473 Win=0 Len=0"
"2006","174.142392","173.222.245.57","192.168.1.13","TCP","60","443  >  64570 [RST, ACK] Seq=4473 Ack=1855 Win=64128 Len=0"
"2007","174.806515","192.168.1.13","192.168.1.8","TCP","164","64568  >  8009 [PSH, ACK] Seq=3036 Ack=9034 Win=261120 Len=110 [TCP segment of a reassembled PDU]"
"2008","174.812289","192.168.1.8","192.168.1.13","TCP","164","8009  >  64568 [PSH, ACK] Seq=9034 Ack=3146 Win=19968 Len=110 [TCP segment of a reassembled PDU]"
"2009","174.843299","192.168.1.12","224.0.0.251","MDNS","665","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"2010","174.843415","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","685","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"2011","174.852508","192.168.1.13","192.168.1.8","TCP","54","64568  >  8009 [ACK] Seq=3146 Ack=9144 Win=262656 Len=0"
"2012","175.178946","192.168.1.13","192.168.1.29","TCP","164","64447  >  8009 [PSH, ACK] Seq=3961 Ack=4665 Win=1024 Len=110 [TCP segment of a reassembled PDU]"
"2013","175.182694","192.168.1.29","192.168.1.13","TCP","164","8009  >  64447 [PSH, ACK] Seq=4665 Ack=4071 Win=312 Len=110 [TCP segment of a reassembled PDU]"
"2014","175.224927","192.168.1.13","192.168.1.29","TCP","54","64447  >  8009 [ACK] Seq=4071 Ack=4775 Win=1023 Len=0"
"2015","175.475055","192.168.1.12","224.0.0.251","MDNS","264","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"2016","175.475225","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","284","Standard query response 0x0000 PTR, cache flush iPad-di-Leonardo-2.local PTR, cache flush iPad-di-Leonardo-2.local NSEC, cache flush 12.1.168.192.in-addr.arpa NSEC, cache flush B.A.8.2.9.D.2.6.E.9.0.5.F.A.8.1.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa OPT"
"2017","175.752179","192.168.1.13","35.186.224.25","TCP","55","[TCP Keep-Alive] 55053  >  443 [ACK] Seq=1 Ack=131 Win=1023 Len=1"
"2018","175.766815","35.186.224.25","192.168.1.13","TCP","60","443  >  55053 [RST] Seq=131 Win=0 Len=0"
"2019","176.220662","192.168.1.13","35.186.224.41","TLSv1.2","97","Application Data"
"2020","176.240608","35.186.224.41","192.168.1.13","TCP","60","443  >  55034 [ACK] Seq=201 Ack=259 Win=270 Len=0"
"2021","176.254109","35.186.224.41","192.168.1.13","TLSv1.2","94","Application Data"
"2022","176.296900","192.168.1.13","35.186.224.41","TCP","54","55034  >  443 [ACK] Seq=259 Ack=241 Win=1023 Len=0"
"2023","176.765668","192.168.1.12","224.0.0.251","MDNS","665","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"2024","176.765864","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","685","Standard query response 0x0000 TXT TXT, cache flush PTR _rdlink._tcp.local PTR iPad di Leonardo (3)._rdlink._tcp.local SRV, cache flush 0 0 49153 iPad-di-Leonardo-2.local TXT, cache flush PTR _companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local SRV, cache flush 0 0 51220 iPad-di-Leonardo-2.local A, cache flush 192.168.1.12 AAAA, cache flush fe80::18af:509e:62d9:28ab NSEC, cache flush iPad di Leonardo (3)._rdlink._tcp.local NSEC, cache flush iPad di Leonardo (3)._companion-link._tcp.local NSEC, cache flush iPad-di-Leonardo-2.local OPT"
"2025","176.766211","192.168.1.12","224.0.0.251","MDNS","229","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
"2026","176.766283","fe80::18af:509e:62d9:28ab","ff02::fb","MDNS","249","Standard query 0x0000 PTR lb._dns-sd._udp.local, ""QM"" question PTR _companion-link._tcp.local, ""QM"" question PTR _homekit._tcp.local, ""QM"" question PTR _sleep-proxy._udp.local, ""QM"" question PTR iPad (6)._companion-link._tcp.local PTR iPad di Leonardo (3)._companion-link._tcp.local OPT"
